10514	SUDESTE	56	urbano	feminino	preta	sétima série fundamental	primeira série fundamental	primeira série fundamental	1100	1900	4	2	evangélica	2	ns	2	4	2	5	2	5	5	5	4	5	2	2	2	2	4	4	2	2	2	2	4	5	2	2	2
10517	SUDESTE	41	metropolitano	masculino	parda	fundamental completa	terceira série fundamental	terceira série fundamental	2000	3000	4	2	católica	3	ns	3	ns	3	3	ns	3	3	3	3	3	3	3	3	3	ns	3	3	ns	3	ns	3	3	3	ns	ns
10523	SUDESTE	46	metropolitano	masculino	branca	médio completo	médio completo	médio completo	1200	2100	4	1	evangélica	3	2	2	2	2	1	1	5	5	5	4	5	4	2	2	1	4	4	4	2	1	5	5	2	2	2	2
10525	SUDESTE	48	metropolitano	masculino	preta	médio completo	quarta série fundamental completa	quarta série fundamental completa	2000	2000	6	2	evangélica	4	2	2	4	4	5	4	4	4	4	4	4	2	2	2	2	4	1	4	2	2	2	4	5	2	2	5
10526	SUL	62	urbano	feminino	branca	quinta série fundamental	não sabe	não sabe			5	2	evangélica	2	2	5	5	2	2	5	5	5	5	5	2	5	2	2	5	5	5	5	2	2	2	2	5	2	2	5
10529	NORDESTE	39	urbano	feminino	indígena	oitava série fundamental incompleta	primeira série fundamental	quarta série fundamental completa	678	1200	3	1	católica	2	2	5	5	2	5	5	4	2	4	4	5	2	2	2	5	5	4	4	2	2	2	2	5	2	1	4
10533	SUL	32	urbano	masculino	branca	fundamental completa	quarta série fundamental incompleta	quarta série fundamental incompleta	1600	3000	4	2	católica	1	1	4	2	4	4	2	5	4	4	4	5	4	2	2	2	4	4	4	2	4	4	4	2	2	2	5
10536	SUL	64	urbano	masculino	branca	primeira série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução	678	678	2	2	católica	2	2	2	5	5	5	2	5	5	5	5	5	2	2	2	2	5	5	5	2	2	2	2	5	2	2	2
10537	SUL	16	urbano	feminino	parda	segunda série médio	quarta série fundamental completa	quarta série fundamental completa		1200	6	2	católica	2	2	2	1	4	4	4	1	1	2	2	5	1	4	4	5	5	5	2	2	4	2	5	2	2	2	4
10541	SUDESTE	79	metropolitano	masculino	branca	primeira série fundamental	não sabe	não sabe	2200	2200	2	2	católica	4	1	2	2	4	5	4	5	4	4	4	1	2	2	2	1	1	1	4	4	4	2	4	5	2	1	4
10542	SUL	47	urbano	masculino	branca	fundamental completa	analfabeto ou sem instrução	analfabeto ou sem instrução	1000	1500	4	2	católica	1	5	4	5	4	1	2	5	4	4	5	4	4	2	2	1	2	5	5	2	2	4	5	4	2	2	5
10549	SUDESTE	30	metropolitano	masculino	branca	cursou superior sem concluir	médio completo	médio completo			4	2	evangélica	2	5	2	2	1	5	2	1	4	4	2	4	4	2	2	2	2	4	4	4	2	2	2	1	1	2	4
10550	SUL	37	urbano	feminino	parda	sexta série fundamental	quarta série fundamental completa	analfabeto ou sem instrução		700	4	2	católica	2	1	4	4	1	4	4	5	4	5	4	5	5	1	2	4	5	5	4	2	4	5	5	2	2	1	4
10551	SUL	35	urbano	feminino	branca	médio completo	não sabe	não sabe		1600		2	católica	2	ns	4	2	2	5	4	5	5	2	5	5	4	2	2	2	5	5	2	2	2	4	5	5	2	2	2
10554	SUDESTE	30	metropolitano	feminino	branca	médio completo	médio completo	médio completo			3	2	católica	2	2	2	2	2	4	4	5	5	1	4	4	4	2	2	2	4	4	4	2	4	4	4	4	2	2	4
10555	SUL	23	urbano	feminino	branca	fundamental completa	quinta série fundamental	quinta série fundamental		800	6	2	católica	2	1	2	1	2	4	4	5	4	1	5	5	5	2	2	2	5	5	4	2	2	4	5	2	2	2	5
10556	SUL	52	urbano	feminino	branca	quarta série fundamental completa	analfabeto ou sem instrução	analfabeto ou sem instrução		1400	2	2	católica	2	2	2	ns	5	5	5	5	5	2	5	5	5	2	2	2	5	5	2	2	2	2	2	2	2	2	5
10557	SUDESTE	47	metropolitano	feminino	branca	primeira série fundamental	primeira série fundamental	terceira série médio incompleto	2000	2000	4	2	católica	2	5	2	2	3	5	ns	5	2	5	5	4	2	2	2	2	2	2	2	5	2	5	2	3	3	3	2
10561	SUL	28	urbano	feminino	parda	quinta série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução		1000	3	2	outras	2	3	4	4	4	2	5	2	4	5	5	2	2	4	4	5	5	5	1	3	4	1	4	3	2	4	3
10563	SUDESTE	32	metropolitano	masculino	branca	quinta série fundamental	quinta série fundamental	quinta série fundamental		2000	3	2	católica	2	4	2	4	4	5	2	5	1	4	4	4	1	2	2	2	1	4	4	2	5	2	1	4	2	2	5
10564	SUDESTE	39	urbano	masculino	parda	sexta série fundamental	primeira série fundamental	primeira série fundamental	1000	2200	4	2	espírita	3	ns	2	4	2	4	2	5	2	5	4	5	4	2	2	2	4	4	4	2	2	4	2	4	2	2	1
10566	SUL	60	urbano	feminino	branca	quarta série fundamental incompleta	analfabeto ou sem instrução	não sabe	600	1200	2	2	católica	2	5	5	5	5	2	5	5	5	5	5	2	5	2	2	2	5	5	2	2	2	5	5	2	2	2	2
10567	SUL	24	urbano	feminino	parda	terceira série médio incompleto	terceira série fundamental	analfabeto ou sem instrução		1700	2	2	católica	2	3	4	2	4	2	2	5	4	2	4	5	5	2	2	2	4	ns	5	2	4	2	5	4	2	5	4
10568	SUDESTE	68	metropolitano	masculino	preta	médio completo	primeira série médio	primeira série médio				77	evangélica	2	4	2	4	1	5	2	4	4	4	4	2	4	2	2	4	4	2	2	4	2	2	4	1	2	3	2
10569	SUL	42	urbano	masculino	branca	fundamental completa	analfabeto ou sem instrução	analfabeto ou sem instrução	1200	1200	5	2	evangélica	2	3	5	5	5	5	2	5	4	5	5	4	2	2	2	4	5	5	1	2	4	2	4	5	2	2	2
10572	SUL	52	urbano	feminino	branca	quarta série fundamental completa	analfabeto ou sem instrução	analfabeto ou sem instrução	500	1500	2	2	católica	2	4	4	2	2	1	2	5	4	4	4	5	5	2	2	2	4	5	4	2	4	4	1	2	1	2	4
10574	SUL	17	urbano	feminino	branca	segunda série médio	oitava série fundamental incompleta	oitava série fundamental incompleta		1230	6	2	evangélica	2	ns	1	2	2	2	1	5	4	4	5	5	2	2	2	2	5	5	4	4	4	5	4	4	2	4	5
10575	SUDESTE	37	metropolitano	feminino	branca	superior completo	sexta série fundamental	sexta série fundamental			2	2	evangélica	2	2	2	2	5	2	2	5	4	4	5	5	4	2	2	4	2	5	2	2	3	2	2	1	2	5	5
10577	SUDESTE	52	urbano	feminino	preta	quarta série fundamental completa	analfabeto ou sem instrução	analfabeto ou sem instrução	1500	2500	5	2	espírita	3	2	4	ns	4	ns	5	ns	ns	2	1	4	2	4	4	4	1	2	1	2	ns	2	3	ns	3	ns	3
10579	SUL	45	urbano	feminino	parda	segunda série médio	analfabeto ou sem instrução	analfabeto ou sem instrução	660	1800	5	2	católica	2	4	2	5	2	4	4	5	4	5	4	5	2	2	2	2	2	4	1	2	4	2	5	5	2	5	5
10581	SUDESTE	73	metropolitano	feminino	branca	terceira série fundamental	não sabe	não sabe	1770	1770	2	2	evangélica	3	3	ns	1	4	5	4	5	4	4	1	4	2	ns	2	ns	3	4	1	1	ns	2	4	5	2	2	ns
10585	SUL	20	urbano	feminino	branca	cursou superior sem concluir	cursou superior sem concluir	médio completo		1500	2	2	evangélica	2	4	2	5	2	4	4	5	2	4	5	4	3	2	2	2	4	5	4	4	2	2	4	4	2	2	5
10587	SUDESTE	44	urbano	masculino	branca	cursou superior sem concluir	quarta série fundamental completa	quarta série fundamental completa	1000	2000	3	2	católica	4	2	ns	5	5	3	5	5	ns	ns	1	2	2	2	ns	2	4	ns	ns	1	1	2	3	3	5	2	ns
10590	SUL	70	urbano	feminino	branca	quarta série fundamental completa	quarta série fundamental completa	quarta série fundamental completa		900	5	2	católica	2	3	4	4	2	4	4	5	4	5	5	4	2	2	2	2	4	4	1	2	4	2	5	4	2	2	4
10591	SUL	54	urbano	feminino	branca	quinta série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução	600	1500	3	2	católica	2	2	5	5	2	5	5	5	5	5	5	5	2	2	2	5	2	5	2	2	2	2	2	5	5	2	2
10593	SUDESTE	52	metropolitano	feminino	branca	quarta série fundamental incompleta	primeira série fundamental	analfabeto ou sem instrução	400	3000	5	2	outras	4	3	3	2	1	5	4	4	4	1	1	4	2	2	2	2	1	4	4	2	4	2	4	5	1	2	3
10595	SUL	29	urbano	masculino	branca	segunda série médio	fundamental completa	fundamental completa	1500	2600	4	2	católica	2	4	4	5	1	4	2	5	4	4	5	5	4	2	2	2	4	4	1	2	4	2	4	4	2	2	4
10598	SUL	52	urbano	feminino	branca	sexta série fundamental	não sabe	não sabe			4	2	católica	2	2	2	2	2	5	2	5	5	2	4	5	5	2	2	4	5	5	5	2	2	2	2	5	5	4	5
10599	SUL	51	urbano	feminino	branca	sexta série fundamental	primeira série fundamental	primeira série fundamental		660	4	2	evangélica	2	3	2	5	4	5	4	5	4	5	4	5	2	2	2	2	4	5	4	3	4	2	5	4	2	2	4
10600	SUDESTE	60	urbano	masculino	preta	primeira série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução	800	800	2	2	espírita	1	5	3	3	1	2	2	3	4	1	2	5	2	4	2	4	5	1	4	2	4	2	4	2	3	1	4
10602	SUDESTE	60	urbano	feminino	branca	quarta série fundamental incompleta	analfabeto ou sem instrução	analfabeto ou sem instrução	780			2	evangélica	2	ns	2	4	2	5	2	5	2	5	4	5	2	2	2	2	4	4	2	2	2	2	4	5	2	2	2
10603	SUDESTE	32	metropolitano	masculino	preta	quarta série fundamental completa	quarta série fundamental completa	analfabeto ou sem instrução			3	2	evangélica	5	5	1	2	4	5	4	4	4	4	4	2	2	4	2	4	4	4	2	4	2	2	5	5	1	1	5
10604	SUL	66	urbano	feminino	branca	quarta série fundamental completa	analfabeto ou sem instrução	segunda série fundamental		1200	2	2	católica	2	ns	5	3	1	5	5	5	5	5	1	5	2	2	2	2	2	2	2	2	5	2	2	5	2	2	2
10608	SUDESTE	21	metropolitano	feminino	branca	cursou superior sem concluir	não sabe	fundamental completa	1200	1200	1	2	evangélica	4	4	4	2	1	5	4	4	4	4	2	4	1	4	4	2	1	4	4	4	4	4	4	5	1	2	5
10616	SUL	53	urbano	masculino	branca	quinta série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução	1400	1400	2	2	católica	2	ns	2	5	ns	5	5	5	5	5	4	ns	2	2	2	2	4	4	2	2	2	2	2	5	2	2	2
10619	SUDESTE	22	urbano	feminino	parda	terceira série médio incompleto	quarta série fundamental incompleta	analfabeto ou sem instrução	900	900	1	2	evangélica	4	2	4	5	1	4	3	4	1	4	ns	2	2	4	2	1	2	4	4	1	2	4	1	2	2	2	1
10621	SUL	75	urbano	feminino	branca	primeira série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução		670	2	2	evangélica	2	ns	5	5	2	5	2	5	2	5	2	2	2	2	4	4	2	5	2	2	2	2	2	5	2	ns	ns
10624	SUL	87	urbano	masculino	branca	analfabeto ou sem instrução	analfabeto ou sem instrução	analfabeto ou sem instrução	1300	1300	1	2	católica	5	ns	5	5	5	5	5	5	5	5	5	5	2	2	2	2	5	5	5	2	2	2	2	5	2	ns	5
10628	SUL	28	urbano	feminino	preta	fundamental completa	fundamental completa	fundamental completa		2000	6	1	evangélica	2	5	5	5	5	5	5	5	5	5	5	5	ns	2	2	2	5	5	5	ns	5	2	2	ns	2	ns	5
10629	SUDESTE	19	urbano	feminino	branca	médio completo	quinta série fundamental	sétima série fundamental	2500		4	2	católica	2	ns	2	2	2	2	2	5	2	5	4	5	5	2	2	2	4	4	2	2	2	5	2	2	2	2	2
10630	SUL	17	urbano	masculino	parda	quarta série fundamental incompleta	primeira série fundamental	primeira série fundamental		700	5	2	católica	2	ns	4	4	2	5	2	4	4	2	1	4	2	2	2	2	2	2	4	2	2	2	5	5	1	4	5
10632	NORDESTE	53	urbano	feminino	branca	analfabeto ou sem instrução	analfabeto ou sem instrução	analfabeto ou sem instrução	678	1400	1	2	católica	4	2	4	5	5	5	5	5	4	2	4	5	2	2	2	2	4	2	2	4	2	2	2	5	2	2	4
10635	SUL	59	urbano	masculino	branca	terceira série fundamental	analfabeto ou sem instrução	primeira série fundamental	600	600	3	2	católica	2	ns	4	4	4	5	2	ns	5	2	5	5	ns	2	2	2	2	2	5	2	2	ns	4	ns	2	ns	5
10637	SUDESTE	33	metropolitano	feminino	branca	terceira série médio incompleto	sexta série fundamental	sexta série fundamental	3200	3200	5	2	evangélica	2	2	2	2	5	5	5	4	4	5	2	5	2	2	2	2	4	5	5	5	2	2	2	4	2	1	5
10639	SUDESTE	50	metropolitano	feminino	parda	analfabeto ou sem instrução	analfabeto ou sem instrução	analfabeto ou sem instrução			2	1	católica	2	1	2	4	5	2	5	5	4	5	4	5	5	2	2	2	5	5	5	2	4	4	5	5	2	2	5
10644	SUDESTE	59	metropolitano	feminino	branca	superior completo	médio completo	médio completo				2	sem	2	2	2	2	5	5	5	3	5	2	5	5	5	2	2	5	4	2	5	2	2	5	5	1	2	2	4
10647	SUDESTE	45	urbano	feminino	parda	sexta série fundamental	não sabe	não sabe	1300	1600	5	2	outras	2	2	2	4	2	4	2	5	2	5	4	5	1	2	2	2	2	4	2	2	2	4	2	4	2	2	2
10648	SUDESTE	56	metropolitano	feminino	branca	terceira série médio incompleto	quarta série fundamental completa	quarta série fundamental completa	2501	2501	2	2	católica	2	3	4	2	3	5	5	1	4	5	3	4	2	2	2	2	4	4	4	3	2	5	4	3	2	2	4
10653	SUDESTE	63	metropolitano	feminino	parda	médio completo	não conheceu	analfabeto ou sem instrução	1200	1200	2	2	católica	2	2	2	4	2	5	5	5	4	4	4	4	1	2	2	4	5	5	2	2	1	1	5	4	2	2	5
10659	NORDESTE	49	urbano	feminino	parda	terceira série médio incompleto	primeira série fundamental	quarta série fundamental incompleta		900	4	2	católica	2	2	4	2	2	5	1	5	5	4	4	4	2	2	2	2	5	4	4	2	4	2	5	5	1	2	4
10667	SUDESTE	76	urbano	feminino	branca	quarta série fundamental completa	primeira série fundamental	primeira série fundamental	700	3300	3	2	espírita	1	ns	ns	4	4	5	5	5	5	2	5	4	5	2	2	2	5	5	2	2	2	ns	2	1	4	2	ns
10668	SUDESTE	25	metropolitano	masculino	branca	cursou superior sem concluir	médio completo	médio completo				2	outras	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10671	SUDESTE	37	metropolitano	feminino	preta	superior completo	quinta série fundamental	quinta série fundamental	1900	1900	6	2	católica	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
10677	SUDESTE	54	urbano	feminino	branca	quinta série fundamental	quarta série fundamental incompleta	quarta série fundamental incompleta	2000	2000	3	2	católica	2	ns	1	4	4	5	1	5	4	4	4	5	1	2	2	1	5	5	4	2	4	2	5	1	2	1	3
10680	SUDESTE	52	metropolitano	feminino	parda	médio completo	sétima série fundamental	sétima série fundamental			3	2	católica	2	2	2	2	1	2	2	2	2	5	5	5	2	2	2	2	2	5	4	5	2	2	2	1	1	2	2
10686	SUDESTE	25	metropolitano	feminino	branca	médio completo	oitava série fundamental incompleta	segunda série médio	1700	1700		2	católica	2	2	5	2	2	5	5	4	4	2	1	5	1	2	2	2	4	4	2	2	2	5	5	3	2	2	5
10697	SUDESTE	27	urbano	feminino	branca	superior completo	sétima série fundamental	oitava série fundamental incompleta	3500	4000	4	2	afrobrasileiras	2	ns	2	4	2	4	2	5	2	5	4	5	5	2	2	2	4	4	2	2	2	4	2	4	2	2	2
10701	SUDESTE	70	metropolitano	feminino	branca	fundamental completa	analfabeto ou sem instrução	analfabeto ou sem instrução	5000	5000	2	2	católica	2	3	2	2	5	5	5	5	5	5	2	5	5	2	5	5	5	4	5	2	2	5	5	5	4	2	2
10702	SUDESTE	27	metropolitano	feminino	preta	superior completo	médio completo	médio completo	2600	4000	3	2	católica	4	2	1	1	4	4	5	2	4	5	4	2	5	2	5	1	4	4	5	2	4	5	4	4	4	2	1
10706	SUDESTE	24	urbano	feminino	parda	fundamental completa	não sabe	não sabe	8000	8000	8	2	evangélica	2	ns	2	4	4	5	2	5	4	5	2	2	2	2	2	2	4	4	1	2	2	2	4	2	2	2	1
10710	SUDESTE	24	metropolitano	feminino	branca	fundamental completa	quarta série fundamental completa	médio completo	800	800	3	2	católica	2	5	2	2	5	5	5	4	5	4	5	5	5	2	2	5	5	2	2	5	5	5	2	5	1	4	4
10719	SUDESTE	53	metropolitano	feminino	branca	médio completo	fundamental completa	sexta série fundamental			4	2	evangélica	2	3	2	4	4	5	2	3	5	3	3	4	4	5	2	4	5	5	3	3	5	3	5	4	2	2	4
10725	SUDESTE	25	urbano	feminino	indígena	segunda série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução	3000	3000	1	1	sem	2	4	2	4	4	2	2	5	5	5	2	2	4	4	2	2	4	5	4	2	2	4	4	2	4	2	4
10728	SUDESTE	42	urbano	masculino	parda	quinta série fundamental	não sabe	não sabe	670	670	3	2	católica	2	5	2	5	2	5	5	5	5	5	5	5	2	2	2	2	5	5	2	2	2	2	5	5	2	2	2
10731	SUDESTE	60	metropolitano	feminino	parda	médio completo	fundamental completa	médio completo	5000	5000	3	2	espírita	2	2	2	2	5	4	5	5	5	2	5	5	5	2	2	2	5	5	5	2	4	5	4	1	2	2	5
10735	SUDESTE	46	metropolitano	feminino	preta	superior completo	sexta série fundamental	sexta série fundamental				2	católica	2	3	2	2	3	2	3	3	2	3	3	2	2	2	2	2	2	2	2	3	2	3	2	1	3	3	2
10736	SUDESTE	37	urbano	feminino	branca	médio completo	primeira série fundamental	segunda série fundamental	4500		4	2	católica	2	2	2	4	2	2	2	5	2	5	4	5	5	2	2	2	4	4	2	2	2	5	2	2	2	2	2
10739	SUDESTE	58	urbano	feminino	branca	quinta série fundamental	quarta série fundamental incompleta	quarta série fundamental incompleta			2	2	católica	4	3	2	2	4	5	3	5	5	4	4	4	2	2	2	2	5	5	4	2	2	2	4	5	2	2	3
10741	SUDESTE	46	metropolitano	feminino	branca	médio completo	quarta série fundamental completa	quarta série fundamental completa	800	800	1	2	evangélica	2	2	5	2	2	5	5	4	5	5	5	5	2	2	2	2	2	5	2	2	5	1	5	5	2	2	2
10743	SUDESTE	38	urbano	feminino	preta	médio completo	médio completo	médio completo	678	2500	7	2	católica	2	3	2	2	4	2	2	5	5	4	5	4	4	2	2	2	5	5	4	2	2	2	5	4	2	2	3
10747	SUDESTE	32	urbano	masculino	branca	médio completo	quinta série fundamental	quinta série fundamental	1700	2000	7	1	católica	2	3	2	4	5	5	4	5	5	4	5	4	4	2	2	2	5	5	4	2	2	2	5	2	2	2	1
10748	SUDESTE	23	urbano	feminino	branca	terceira série médio incompleto	superior completo	cursou superior sem concluir	400	400	4	1	outras	2	2	5	2	5	2	2	5	5	4	5	5	5	2	2	2	5	5	1	2	2	5	2	2	2	2	2
10751	SUDESTE	53	metropolitano	feminino	parda	terceira série médio incompleto	primeira série médio	fundamental completa			4	2	outras	2	2	2	2	5	5	5	5	5	5	5	5	5	2	2	5	2	5	3	2	2	5	5	2	2	2	3
10753	SUDESTE	57	urbano	masculino	branca	médio completo	analfabeto ou sem instrução	analfabeto ou sem instrução	1100	1100	3	2	católica	2	3	2	4	5	4	4	5	5	4	5	5	4	2	2	2	5	5	4	2	2	4	4	4	2	2	3
10754	SUDESTE	47	metropolitano	feminino	parda	cursou superior sem concluir	sétima série fundamental	sétima série fundamental			2	2	evangélica	2	3	3	3	1	5	2	2	2	3	2	3	3	2	2	3	3	3	3	3	2	2	3	1	2	2	3
10756	SUDESTE	24	urbano	feminino	preta	terceira série médio incompleto	quarta série fundamental completa	quarta série fundamental completa	680	680	3	1	católica	4	2	2	1	4	1	2	5	4	4	4	4	5	4	2	2	4	4	4	2	2	4	2	2	1	2	4
10757	SUDESTE	27	urbano	feminino	branca	médio completo	quarta série fundamental completa	não sabe	740	740	4	2	evangélica	5	3	2	4	4	5	4	5	5	5	5	4	2	2	2	5	5	5	2	2	2	4	2	2	2	4	4
10761	SUDESTE	37	urbano	feminino	branca	quarta série fundamental incompleta	quarta série fundamental completa	quarta série fundamental completa	1200	1200	3	2	espírita	2	3	2	4	5	4	4	5	5	4	5	5	4	2	2	2	5	5	4	2	2	4	4	4	2	2	3
10764	SUDESTE	41	urbano	feminino	parda	quinta série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução	1300	1300	6	88	evangélica	2	2	2	4	4	5	4	5	4	5	4	4	4	2	2	2	5	5	4	2	2	4	2	2	1	2	2
10765	SUDESTE	42	urbano	masculino	branca	primeira série médio	quarta série fundamental incompleta	quarta série fundamental incompleta	1200	1200	2	2	evangélica	2	3	2	5	5	5	4	5	5	4	5	5	2	2	2	2	5	5	4	2	2	5	4	5	4	2	1
10770	SUDESTE	52	urbano	feminino	branca	primeira série médio	terceira série fundamental	terceira série fundamental			2	2	católica	2	3	2	5	5	5	2	5	5	4	5	5	2	2	2	2	5	5	4	2	2	2	4	5	2	2	4
10776	SUDESTE	38	urbano	feminino	branca	fundamental completa	quarta série fundamental incompleta	quarta série fundamental incompleta	900	900	1	2	católica	2	3	2	4	5	5	4	5	5	4	5	5	4	2	2	2	5	5	4	2	2	2	4	3	2	2	4
10779	SUDESTE	60	urbano	feminino	branca	sétima série fundamental	quarta série fundamental incompleta	quarta série fundamental incompleta	900	1400	3	2	católica	2	3	2	5	5	4	4	5	5	5	5	5	4	2	2	2	5	5	4	2	2	4	4	2	2	2	4
10782	SUDESTE	57	urbano	masculino	branca	quinta série fundamental	quinta série fundamental	quinta série fundamental			2	2	católica	4	3	2	5	5	4	4	5	5	5	5	5	4	2	2	2	5	5	4	2	2	4	4	4	2	2	4
10784	SUL	46	urbano	masculino	branca	terceira série médio incompleto	quinta série fundamental	quarta série fundamental completa	2000	3500	4	2	católica	2	2	5	2	2	3	2	5	5	5	3	5	5	2	2	2	5	5	2	2	2	2	5	2	2	2	5
10787	SUDESTE	75	urbano	feminino	branca	médio completo	superior completo	não conheceu	2500	2500	3	2	católica	2	3	2	5	5	4	4	5	5	5	5	5	4	2	2	2	5	5	4	2	2	4	4	2	2	2	4
10788	SUL	39	urbano	feminino	parda	médio completo	terceira série fundamental	quarta série fundamental completa	680	1400	3	2	católica	2	2	2	2	2	2	3	5	5	2	5	3	5	2	2	2	5	5	2	2	2	3	5	2	2	5	2
10791	SUL	43	urbano	feminino	branca	médio completo	fundamental completa	fundamental completa	700	700	4	1	evangélica	5	2	2	5	2	5	5	5	5	5	2	5	3	2	2	2	5	5	2	2	2	3	5	2	2	2	2
10792	SUDESTE	86	urbano	masculino	branca	médio completo	terceira série fundamental	terceira série fundamental	1750	1750	4	2	católica	2	ns	2	5	5	5	4	5	5	5	5	5	2	2	2	2	5	5	4	2	2	2	4	5	2	2	4
10794	SUL	22	urbano	feminino	branca	médio completo	quinta série fundamental	fundamental completa	700	830	5	1	católica	2	2	2	2	3	2	2	5	5	3	5	5	5	2	2	2	5	5	3	2	2	5	3	2	3	2	2
10798	SUL	52	urbano	feminino	branca	oitava série fundamental incompleta	primeira série fundamental	primeira série fundamental	700	750	2	2	católica	5	2	5	5	5	5	5	5	5	2	5	5	5	2	2	2	5	5	5	2	2	5	5	2	2	2	5
10801	SUDESTE	60	metropolitano	feminino	parda	quarta série fundamental completa	analfabeto ou sem instrução	analfabeto ou sem instrução	678	678	1	2	católica	1	5	2	4	1	2	5	5	3	5	1	5	5	2	2	2	5	5	5	2	1	4	2	2	2	3	5
10802	SUL	43	urbano	feminino	branca	segunda série médio	analfabeto ou sem instrução	analfabeto ou sem instrução	900	1500	7	1	católica	2	5	2	2	5	2	5	5	5	5	5	5	5	2	5	5	5	5	5	5	5	5	5	2	2	2	5
10804	SUDESTE	25	urbano	masculino	parda	quarta série fundamental incompleta	quarta série fundamental incompleta	quarta série fundamental incompleta	2000	2000	3	2	católica	4	4	2	4	4	4	2	5	4	4	4	4	2	4	2	4	2	5	2	4	5	1	2	4	2	2	5
10808	NORTE	32	urbano	feminino	parda	superior completo	médio completo	médio completo	1000	1000	3	2	católica	2	ns	2	5	4	2	4	5	4	4	4	4	4	2	2	2	5	5	2	2	5	5	5	2	2	1	5
10809	SUL	41	urbano	feminino	branca	fundamental completa	não sabe	segunda série fundamental	1000	1500	5	1	evangélica	2	2	5	5	5	2	5	5	5	5	5	3	2	2	2	5	5	5	2	2	2	2	2	3	2	5	3
10811	SUDESTE	50	urbano	feminino	parda	quarta série fundamental completa	analfabeto ou sem instrução	analfabeto ou sem instrução	920		3	2	católica	2	ns	2	4	2	5	2	5	2	5	4	5	2	2	2	2	4	4	2	2	2	4	2	5	2	2	2
10814	SUL	20	urbano	feminino	branca	quinta série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução	680	1340	7	2	evangélica	2	2	2	2	5	2	2	5	5	5	2	5	2	5	2	2	5	5	2	2	2	5	5	5	2	2	2
10816	NORDESTE	36	urbano	feminino	branca	primeira série médio	quarta série fundamental completa	segunda série fundamental		850	2	2	evangélica	1	3	3	2	2	1	2	1	4	1	1	2	1	4	2	4	3	1	2	1	1	1	4	4	2	1	2
10822	SUL	33	urbano	feminino	branca	oitava série fundamental incompleta	segunda série fundamental	terceira série fundamental	1000	1000	4	2	católica	2	2	2	2	5	2	2	5	5	5	5	5	5	2	2	3	5	5	2	2	2	4	2	2	2	2	4
10828	SUL	43	urbano	masculino	branca	fundamental completa	segunda série fundamental	segunda série fundamental	1100	1500	4	2	evangélica	2	5	5	5	5	2	5	5	5	5	5	5	5	2	2	2	5	5	5	2	5	5	5	2	2	2	2
10829	SUDESTE	20	metropolitano	feminino	parda	médio completo	oitava série fundamental incompleta	quarta série fundamental completa	1000	1900	6	1	católica	2	2	5	1	1	5	2	5	3	4	1	5	4	2	2	2	5	5	4	2	3	4	4	2	2	3	5
10830	SUL	37	urbano	feminino	branca	fundamental completa	não sabe	analfabeto ou sem instrução	678	678	3	2	evangélica	2	2	5	2	2	2	2	2	5	5	2	5	5	2	2	5	5	2	2	2	2	5	5	2	2	2	5
10835	SUL	25	urbano	masculino	branca	fundamental completa	sexta série fundamental	médio completo	1200	1200	3	2	espírita	2	2	2	5	2	2	5	5	5	5	2	2	5	2	2	2	5	5	5	2	2	5	2	2	2	5	2
10836	SUL	49	urbano	masculino	preta	sétima série fundamental	não sabe	não sabe	2000	2350	3	1	católica	2	2	5	2	5	2	2	5	5	5	2	5	5	2	2	2	5	5	5	2	5	5	5	2	2	2	5
10840	SUL	53	urbano	feminino	branca	médio completo	primeira série fundamental	analfabeto ou sem instrução	1050	1050	2	2	católica	4	ns	5	2	2	2	5	5	5	2	5	5	3	2	2	2	5	5	3	2	2	3	5	3	2	2	5
10843	SUL	29	urbano	feminino	branca	fundamental completa	fundamental completa	sexta série fundamental	1500	1500	4	2	afrobrasileiras	2	ns	2	2	5	2	2	5	5	2	5	5	5	2	2	2	5	5	2	2	2	5	5	2	2	2	2
10847	SUDESTE	23	metropolitano	feminino	branca	fundamental completa	não sabe	não sabe	800	1500	5	1	católica	2	2	2	5	1	2	5	5	1	4	3	5	5	2	2	2	5	5	2	2	1	4	1	2	2	1	4
10852	NORTE	66	urbano	feminino	parda	primeira série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução	678	900	2	1	católica	2	3	2	5	2	2	4	5	4	4	4	4	2	2	2	2	5	5	4	4	3	4	4	5	2	2	ns
10854	SUDESTE	38	urbano	feminino	parda	sétima série fundamental	quarta série fundamental completa	analfabeto ou sem instrução	900	900	3	2	evangélica	2	5	2	5	2	5	1	5	4	5	4	5	4	2	2	2	4	4	4	2	4	2	5	4	2	2	4
